brand,model,price,year,mileage,city,transmission_type,color,fuel,date
Subaru,Impreza,550000,2013,220000,التجمع - القاهرة الجديدة,أتوماتيك,أزرق,بنزين,2025-02-25
Chery,Tiggo 3,500000,2017,151000,العاشر من رمضان,أتوماتيك,فضي,بنزين,2025-02-25
Geely,Emgrand X7,780000,2019,85000,القاهرة,أتوماتيك,أبيض,بنزين,2025-02-25
Faw,X40,590000,2019,130000,6 أكتوبر,أتوماتيك,احمر,بنزين,2025-02-25
Kia,Grand Cerato,1100000,2021,45000,الإسماعيلية,أتوماتيك,أبيض,بنزين,2025-02-25
Toyota,Corolla,540000,2008,300000,مدينة نصر,أتوماتيك,فضي,بنزين,2025-02-25
Nissan,Sunny,440000,2014,180000,السويس,أتوماتيك,برونزي,بنزين,2025-02-25
Ford,Focus,840000,2018,190000,6 أكتوبر,أتوماتيك,فضي,بنزين,2025-02-25
Renault,Clio,220000,2005,285000,الشروق,مانيوال,احمر,بنزين,2025-02-25
Renault,Megane,970000,2022,140000,مدينة الشيخ زايد,أتوماتيك,أبيض,بنزين,2025-02-25
Peugeot,301,450000,2015,198000,الشروق,أتوماتيك,رمادي,بنزين,2025-02-25
Renault,Duster,676000,2020,200000,مدينة السادات,أتوماتيك,موكا,بنزين,2025-02-25
Renault,Logan,630000,2021,200000,6 أكتوبر,أتوماتيك,أسود,بنزين,2025-02-25
Hyundai,Verna,315000,2010,153203,الإسكندرية,مانيوال,أزرق,بنزين,2025-02-25
Mitsubishi,Lancer EX Shark,450000,2008,150000,كفر الشيخ,أتوماتيك,أسود,بنزين,2025-02-25
Renault,Megane,1000000,2022,71000,6 أكتوبر,أتوماتيك,احمر,بنزين,2025-02-25
Renault,Sandero,530000,2015,90000,المقطم,مانيوال,أسود,بنزين,2025-02-25
Chevrolet,Optra,420000,2008,247000,الإسكندرية,أتوماتيك,زيتوني,بنزين,2025-02-25
Speranza,A516,250000,2012,126000,سوهاج,مانيوال,أخضر,بنزين,2025-02-25
Citroën,C3 Aircross,890000,2021,65000,مصر الجديدة,أتوماتيك,بيج,بنزين,2025-02-25
Brilliance,Galena,200000,2005,160000,القليوبية,أتوماتيك,أسود,بنزين,2025-02-25
Renault,Fluence,400000,2010,180000,المعادى,أتوماتيك,أسود,بنزين,2025-02-25
Nissan,Sunny,550000,2021,260000,الجيزة,أتوماتيك,احمر,غاز الطبيعي,2025-02-25
Chevrolet,Optra,410000,2010,250000,دمنهور,مانيوال,فضي,بنزين,2025-02-25
Nissan,Sunny,520000,2019,106000,الهرم,أتوماتيك,احمر,بنزين,2025-02-25
Seat,Leon,1170000,2019,97000,الزمالك,أتوماتيك,احمر,بنزين,2025-02-25
Speranza,A620,250000,2010,240000,القاهرة,أتوماتيك,أسود,بنزين,2025-02-25
Fiat,Shahin,75000,2009,150000,الجيزة,مانيوال,أبيض,بنزين,2025-02-25
Daewoo,Lanos,240000,1997,250000,شبين الكوم,مانيوال,احمر,بنزين,2025-02-25
Hyundai,Elantra CN7,890000,2021,53000,كفر الشيخ,أتوماتيك,احمر,بنزين,2025-02-25
Geely,Pandino,220000,2012,200000,المنوفية,مانيوال,برتقالى,بنزين,2025-02-25
Chery,Arrizo 5,740000,2023,2800,الإسكندرية,أتوماتيك,الأزرق الداكن,بنزين,2025-02-25
Daewoo,Lacetti,480000,2006,145000,البحيرة,أتوماتيك,فضي,بنزين,2025-02-25
Kia,Sportage,1750000,2022,40000,سوهاج,أتوماتيك,أبيض,بنزين,2025-02-25
Hyundai,Elantra HD,675000,2019,75000,القاهرة,أتوماتيك,احمر,بنزين,2025-02-24
Skoda,Fantasia,770000,2011,117000,المنوفية,أتوماتيك,بترولي,بنزين,2025-02-25
Mercedes,E 200,1750000,2010,200000,قليوب,أتوماتيك,أسود,بنزين,2025-02-25
Mitsubishi,Lancer EX Shark,900000,2017,91000,الشرقية,أتوماتيك,فضي,بنزين,2025-02-25
Hyundai,Elantra,210000,1997,355000,حدائق الاهرام,أتوماتيك,بترولي,بنزين,2025-02-25
Nissan,Sentra,750000,2020,65000,القاهرة,أتوماتيك,احمر,بنزين,2025-02-25
Kia,Carens,770000,2012,130000,المنصورة,أتوماتيك,أسود,بنزين,2025-02-25
Chevrolet,Lanos,310000,2011,290000,القاهرة,مانيوال,رمادي,بنزين,2025-02-25
Nissan,Sunny,680000,2023,8440,الجيزة,أتوماتيك,أسود,بنزين,2025-02-25
Renault,Megane,780000,2018,173000,القاهرة,أتوماتيك,فضي,بنزين,2025-02-25
Hyundai,Avante,430000,2002,180000,الشروق,أتوماتيك,احمر,بنزين,2025-02-24
Peugeot,508,1450000,2020,125000,بنها,أتوماتيك,احمر,بنزين,2025-02-24
Skoda,Octavia A7,875000,2014,116500,التجمع - القاهرة الجديدة,أتوماتيك,أبيض,بنزين,2025-02-24
BMW,320,1600000,2017,120000,القاهرة,أتوماتيك,برونزي,بنزين,2025-02-24
Skoda,Rapid Spaceback,680000,2015,220000,طنطا,أتوماتيك,فيراني,بنزين,2025-02-24
Suzuki,Dzire,550000,2022,14000,سوهاج,مانيوال,موكا,بنزين,2025-02-24
Hyundai,Tucson,2300000,2024,5160,الشرقية,أتوماتيك,فضي,بنزين,2025-02-24
Suzuki,Ciaz,520000,2016,280000,مدينة الشيخ زايد,أتوماتيك,أسود,بنزين,2025-02-24
Kia,Sportage,1620000,2020,80000,مدينة نصر,أتوماتيك,أبيض,بنزين,2025-02-24
Chevrolet,Optra,600000,2021,132000,6 أكتوبر,أتوماتيك,احمر غامق,بنزين,2025-02-24
Kia,Sportage,2250000,2025,100,دمياط,أتوماتيك,أبيض,بنزين,2025-02-24
Fiat,Tipo,835000,2021,75000,القاهرة,أتوماتيك,أخضر,بنزين,2025-02-24
Opel,Astra,650000,2014,180000,6 أكتوبر,أتوماتيك,موكا,بنزين,2025-02-24
Chevrolet,Aveo,460000,2016,146000,6 أكتوبر,أتوماتيك,احمر,بنزين,2025-02-24
Nissan,Sunny,430000,2008,210000,مدينة الشيخ زايد,أتوماتيك,ذهبي,بنزين,2025-02-24
Hyundai,Verna,500000,2017,100000,شبرا,مانيوال,فيراني,بنزين,2025-02-24
Mitsubishi,Lancer Puma,520000,2008,440000,6 أكتوبر,أتوماتيك,فضي,بنزين,2025-02-24
Brilliance,FSV,290000,2013,122000,6 أكتوبر,مانيوال,أزرق,بنزين,2025-02-24
Mercedes,EQE,3850000,2024,1000,مدينة الشيخ زايد,أتوماتيك,أسود,بنزين,2025-02-24
DFSK,EAGLE 580,900000,2022,25000,مدينة نصر,أتوماتيك,أزرق,بنزين,2025-02-24
BMW,740,1550000,2012,150000,القاهرة,أتوماتيك,أسود,بنزين,2025-02-24
Jeep,Liberty,520000,2005,280000,التجمع - القاهرة الجديدة,أتوماتيك,فضي,بنزين,2025-02-24
Hyundai,Elantra CN7,1120000,2021,93000,المهندسين,أتوماتيك,أزرق,بنزين,2025-02-24
Lada,Granta,330000,2016,141500,بنها,أتوماتيك,فضي,بنزين,2025-02-24
Hyundai,IX 35,930000,2013,85600,رشيد,أتوماتيك,أسود,بنزين,2025-02-24
Hyundai,Tucson,1620000,2021,110000,6 أكتوبر,أتوماتيك,رمادي,بنزين,2025-02-24
Kia,Cerato,780000,2015,152000,القاهرة,أتوماتيك,فيراني,بنزين,2025-02-24
Volkswagen,Turan,550000,2005,213000,التجمع - القاهرة الجديدة,أتوماتيك,فضي,بنزين,2025-02-24
Kia,Cerato,550000,2011,260000,الغربية,أتوماتيك,فضي,بنزين,2025-02-24
Dongfeng,Venucia Star,1000000,2022,95000,مدينتى,أتوماتيك,ذهبي,بنزين,2025-02-24
Nissan,Qashqai,740000,2014,160000,القاهرة,أتوماتيك,فضي,بنزين,2025-02-24
Mitsubishi,Lancer Puma,420000,2006,400000,الدقى,أتوماتيك,فضي,بنزين,2025-02-24
Daewoo,Lanos,225000,1999,200000,الزقازيق,مانيوال,اخضر غامق,غاز الطبيعي,2025-02-24
Toyota,Corolla,590000,2010,165000,أشمون,أتوماتيك,أسود,بنزين,2025-02-24
Suzuki,Maruti,125000,2008,118000,دمياط,مانيوال,فضي,بنزين,2025-02-24
Chery,Tiggo 7,920000,2022,74000,شبرا,أتوماتيك,احمر,بنزين,2025-02-24
Chevrolet,Optra,400000,2009,167000,الزقازيق,أتوماتيك,ذهبي,بنزين,2025-02-24
Hyundai,Elantra AD,920000,2020,120000,الدقهلية,أتوماتيك,الأزرق الداكن,بنزين,2025-02-24
Hyundai,Creta,850000,2017,120000,الأقصر,أتوماتيك,برونزي,بنزين,2025-02-24
BMW,218 i,1675000,2021,80000,القاهرة,أتوماتيك,أبيض,بنزين,2025-02-24
Renault,Captur,750000,2019,139000,الجيزة,أتوماتيك,أزرق,بنزين,2025-02-24
Jeep,Liberty,650000,2005,165000,فاقوس,أتوماتيك,أسود,بنزين,2025-02-24
Changan,CS 15,615000,2022,75000,شبرا,أتوماتيك,احمر,بنزين,2025-02-24
Chevrolet,Optra,390000,2018,186000,الإسكندرية,أتوماتيك,احمر غامق,بنزين,2025-02-24
Hyundai,Accent RB,850000,2023,36000,مدينة نصر,أتوماتيك,موكا,بنزين,2025-02-24
Seat,Cordoba,280000,2006,200000,التجمع - القاهرة الجديدة,أتوماتيك,رمادي,بنزين,2025-02-24
Skoda,Favorit,140000,1994,100000,الإسكندرية,مانيوال,احمر,بنزين,2025-02-24
Mercedes,S 320,900000,2000,200000,6 أكتوبر,أتوماتيك,أسود,بنزين,2025-02-24
Kia,Grand Cerato,935000,2019,140000,المقطم,أتوماتيك,احمر غامق,بنزين,2025-02-10
Hyundai,Elantra HD,710000,2020,88000,القاهرة,أتوماتيك,فيراني,بنزين,2025-02-24
Jac,S3,775000,2022,90000,6 أكتوبر,أتوماتيك,فضي,بنزين,2025-02-24
Speranza,A516,210000,2009,195000,حلوان,مانيوال,أبيض,بنزين,2025-02-24
Byd,F3,420000,2021,130000,6 أكتوبر,مانيوال,أسود,بنزين,2025-02-24
Opel,Crossland,950000,2021,114000,التجمع - القاهرة الجديدة,أتوماتيك,أبيض,بنزين,2025-02-24
Chery,Envy,365000,2017,163000,6 أكتوبر,مانيوال,فضي,بنزين,2025-02-24
Geely,Emgrand 7,290000,2014,210000,مدينة السادات,أتوماتيك,فيراني,بنزين,2025-02-24
Speranza,A113,230000,2013,140000,مصر الجديدة,مانيوال,أسود,بنزين,2025-02-24
Renault,Duster,440000,2012,145000,المعادى,مانيوال,بني,بنزين,2025-02-24
Toyota,Corolla,1390000,2021,33000,مصر الجديدة,أتوماتيك,فضي,بنزين,2025-01-29
Jeep,Renegade,1100000,2018,119000,مصر الجديدة,أتوماتيك,فضي,بنزين,2025-01-29
Mitsubishi,Lancer EX Shark,670000,2016,200000,أسيوط,أتوماتيك,فضي,بنزين,2025-02-24
Jeep,Liberty,650000,2007,185000,مصر الجديدة,أتوماتيك,أسود,بنزين,2025-02-24
Skoda,Octavia A4,370000,2003,200000,العبور,أتوماتيك,فضي,بنزين,2025-02-24
Nissan,Sentra,725000,2021,95000,6 أكتوبر,أتوماتيك,رمادي,بنزين,2025-02-24
Kia,Rio,620000,2012,180000,التجمع - القاهرة الجديدة,أتوماتيك,بترولي,بنزين,2025-02-24
Toyota,Avensis,430000,2006,275000,الإسكندرية,مانيوال,فيراني,بنزين,2025-02-24
Skoda,Octavia A4,300000,1999,187000,التجمع - القاهرة الجديدة,مانيوال,أخضر,بنزين,2025-02-24
Fiat,127,47000,1987,74000,العبور,مانيوال,الأزرق الداكن,بنزين,2025-02-24
Chery,Tiggo 7 pro,1120000,2023,9000,القاهرة,أتوماتيك,فضي,بنزين,2025-01-29
Jeep,Wrangler Unlimited,1350000,2014,200000,مصر الجديدة,أتوماتيك,أسود,بنزين,2025-02-24
Chevrolet,Optra,375000,2011,220000,القاهرة,مانيوال,أسود,هجين,2025-02-24
BMW,X1,1330000,2017,150000,القاهرة,أتوماتيك,الأزرق الداكن,بنزين,2025-02-24
Opel,Corsa,265000,2004,500000,القاهرة,مانيوال,الأزرق الداكن,بنزين,2025-02-24
Mercedes,C 200 AMG,3600000,2023,23000,التجمع - القاهرة الجديدة,أتوماتيك,فيراني,بنزين,2025-02-24
Kia,Sephia,160000,2002,100000,القليوبية,مانيوال,أخضر,بنزين,2025-02-24
Peugeot,308 sw,480000,2009,126000,الإسكندرية,أتوماتيك,فضي,بنزين,2025-02-24
Speranza,A113,182500,2013,118000,الإسكندرية,مانيوال,فضي,بنزين,2025-02-24
Renault,Fluence,490000,2014,145000,التجمع - القاهرة الجديدة,أتوماتيك,احمر,بنزين,2025-02-24
Hyundai,Accent RB,880000,2024,3000,بني سويف,أتوماتيك,فضي,بنزين,2025-02-24
Peugeot,508,700000,2016,195000,مدينة الشيخ زايد,أتوماتيك,أسود,بنزين,2025-02-24
Toyota,Corolla,1270000,2020,70000,كفر الشيخ,أتوماتيك,فضي,بنزين,2025-02-07
Nissan,Qashqai,860000,2017,186000,مصر الجديدة,أتوماتيك,برونزي,بنزين,2025-02-24
Nissan,Sunny,455000,2012,135000,مدينة نصر,أتوماتيك,احمر غامق,بنزين,2025-02-24
Renault,Duster,820000,2020,110000,القاهرة,أتوماتيك,الأزرق الداكن,بنزين,2025-02-24
Skoda,Fantasia,670000,2012,273000,التجمع - القاهرة الجديدة,أتوماتيك,أسود,بنزين,2025-02-24
Dongfeng,A30 Shine,860000,2022,25000,حدائق الاهرام,أتوماتيك,أبيض,بنزين,2025-02-24
Hyundai,Tucson,2000000,2023,20000,القليوبية,أتوماتيك,بترولي,بنزين,2025-02-24
Speranza,A516,215000,2010,100000,الغردقة,مانيوال,أبيض,بنزين,2025-02-24
Hyundai,Tucson,1880000,2022,74000,6 أكتوبر,أتوماتيك,فضي,بنزين,2025-02-24
Renault,Logan,375000,2016,223000,6 أكتوبر,أتوماتيك,أزرق,بنزين,2025-02-24
Toyota,Land Cruiser,1280000,1998,485000,الهرم,أتوماتيك,احمر غامق,بنزين,2025-02-24
Opel,Astra,550000,2007,200000,السويس,أتوماتيك,أبيض,بنزين,2025-02-24
Volkswagen,Tiguan,1750000,2022,95000,مدينة نصر,أتوماتيك,فيراني,بنزين,2025-02-24
Mitsubishi,Lancer EX Shark,590000,2015,165000,التجمع - القاهرة الجديدة,أتوماتيك,فضي,بنزين,2025-02-24
Volkswagen,Jetta,700000,2013,202000,التجمع - القاهرة الجديدة,أتوماتيك,أسود,بنزين,2025-02-24
Hyundai,Elantra MD,780000,2016,110000,القاهرة,أتوماتيك,احمر,بنزين,2025-02-24
Peugeot,508,1480000,2019,96000,مصر الجديدة,أتوماتيك,فيراني,بنزين,2025-02-24
Opel,Astra,1050000,2020,35000,القاهرة,أتوماتيك,فضي,بنزين,2025-02-24
Mitsubishi,Attrage,730000,2023,5000,القاهرة,أتوماتيك,أبيض,بنزين,2025-02-22
Volkswagen,Passat,1299999,2019,122000,القاهرة,أتوماتيك,فضي,بنزين,2025-02-24
Chery,Tiggo 8,980000,2021,116000,التجمع - القاهرة الجديدة,أتوماتيك,أزرق,بنزين,2025-02-24
Nissan,Sunny,570000,2017,120000,الجيزة,مانيوال,برونزي,بنزين,2025-02-24
Renault,Logan,370000,2016,180000,الأقصر,أتوماتيك,أسود,بنزين,2025-02-24
Renault,Megane,880000,2020,200000,القاهرة,أتوماتيك,موكا,بنزين,2025-02-24
Opel,Astra,370000,2007,290000,الإسكندرية,أتوماتيك,فضي,بنزين,2025-02-24
Peugeot,508,750000,2014,146000,6 أكتوبر,أتوماتيك,أسود,بنزين,2025-02-24
Hyundai,Excel,210000,1996,196000,6 أكتوبر,مانيوال,احمر,بنزين,2025-02-24
Speranza,A113,210000,2012,122000,6 أكتوبر,مانيوال,احمر,بنزين,2025-02-24
Mercedes,C 350,750000,2007,220000,مدينة نصر,أتوماتيك,فضي,بنزين,2025-02-24
Honda,City,450000,2009,195000,المعادى,أتوماتيك,أسود,بنزين,2025-02-24
Daewoo,Nubira 1,220000,1999,460000,القاهرة,مانيوال,أزرق,بنزين,2025-02-24
Jeep,Grand Cherokee,1850000,2014,100000,التجمع - القاهرة الجديدة,أتوماتيك,أسود,بنزين,2025-02-24
Mercedes,GLA 200,2940000,2023,3500,التجمع - القاهرة الجديدة,أتوماتيك,رمادي,بنزين,2025-02-24
Nissan,Sunny,540000,2015,50000,التجمع - القاهرة الجديدة,أتوماتيك,احمر غامق,بنزين,2025-02-24
Suzuki,Dzire,620000,2022,53000,حلوان,أتوماتيك,أسود,بنزين,2025-02-24
Mitsubishi,Lancer Puma,530000,2008,270000,القاهرة,أتوماتيك,فضي,بنزين,2025-02-24
Toyota,Corolla,105000,1980,158000,الشروق,مانيوال,احمر,بنزين,2025-02-22
Nissan,Qashqai,900000,2019,193000,الجيزة,أتوماتيك,احمر غامق,بنزين,2025-02-24
Kia,Sportage,1500000,2020,115000,6 أكتوبر,أتوماتيك,احمر,بنزين,2025-02-24
Fiat,Tipo,720000,2020,58000,شبرا,أتوماتيك,ذهبي,بنزين,2025-02-24
MG,Rx5,990000,2020,93000,الزقازيق,أتوماتيك,أسود,بنزين,2025-02-24
Skoda,Kamiq,1200000,2021,80000,الجيزة,أتوماتيك,أزرق,ديزل,2025-02-24
Chevrolet,Lanos,200000,2009,500000,العبور,مانيوال,أبيض,بنزين,2025-02-24
Proton,Persona,430000,2012,350000,القاهرة,أتوماتيك,برونزي,بنزين,2025-02-24
Volkswagen,T-Roc,1050000,2024,30000,مدينتى,أتوماتيك,فيراني,بنزين,2025-02-24
Fiat,128,53000,1984,90000,مدينة الشيخ زايد,مانيوال,احمر غامق,بنزين,2025-02-24
